sku,nombre,categoria,stock_actual,stock_minimo,unidades_faltantes,valor_inventario
SKU07519,HDD Externo Acer,Almacenamiento,1,25,24,1587.81
SKU08156,Mouse HP,Accesorios,1,25,24,188.44
SKU08397,RAM LG,Componentes,1,25,24,1146.11
SKU08481,Teclado Gaming,Accesorios,26,50,24,85974.98
SKU08505,Touchpad TP-Link,Accesorios,6,30,24,6264.84
SKU08741,Audifonos Bluetooth Sony,Audio,26,50,24,28247.18
SKU09016,MacBook Razer,Electronica,6,30,24,261503.28
SKU09270,NAS Dell,Almacenamiento,6,30,24,112188.78
SKU09327,Pantalla Portatil Anker,Electronica,6,30,24,34241.70
SKU09443,Tarjeta Video Razer,Componentes,6,30,24,93306.36
SKU09739,Teclado Gigabyte,Accesorios,6,30,24,2172.18
SKU09785,Mouse Ergonomico Acer,Accesorios,26,50,24,24247.60
SKU09986,MicroSD Gigabyte,Almacenamiento,6,30,24,2744.40
SKU00529,HDD Externo Xiaomi,Almacenamiento,27,50,23,41303.79
SKU00597,Teclado Gaming Corsair,Accesorios,2,25,23,3950.78
SKU00654,SSD Externo HyperX,Almacenamiento,27,50,23,158048.82
SKU00843,Bocina Bluetooth Samsung,Audio,2,25,23,5758.76
SKU01031,Adaptador USB,Cables,2,25,23,282.04
SKU01410,Ultrabook Gigabyte,Electronica,27,50,23,676331.10
SKU01689,Teclado Mecanico TP-Link,Accesorios,2,25,23,3909.16
SKU02010,Mouse Ergonomico,Accesorios,27,50,23,27204.66
SKU02085,Bocina Apple,Audio,2,25,23,3158.18
SKU02304,Mouse Ergonomico Seagate,Accesorios,7,30,23,6053.95
SKU02499,Notebook Epson,Electronica,2,25,23,15956.14
SKU02731,Chromebook Xiaomi,Electronica,27,50,23,312980.49
SKU02804,Monitor Gaming,Electronica,2,25,23,20185.92
SKU03057,Mouse Gaming TP-Link,Accesorios,7,30,23,7078.33
SKU03072,Laptop SanDisk,Electronica,2,25,23,17299.72
SKU03355,Touchpad Sony,Accesorios,27,50,23,17552.97
SKU03538,NAS HyperX,Almacenamiento,7,30,23,45791.90
SKU03660,Monitor Curvo,Electronica,7,30,23,79119.60
SKU03706,USB Drive Anker,Almacenamiento,2,25,23,653.20
SKU04027,SSD WD,Almacenamiento,2,25,23,3410.34
SKU04075,RAM Asus,Componentes,27,50,23,68833.80
SKU04223,HDD Externo Seagate,Almacenamiento,2,25,23,6560.86
SKU04287,SSD Externo Kingston,Almacenamiento,2,25,23,6564.88
SKU04472,Mouse Canon,Accesorios,7,30,23,3072.23
SKU04591,Mouse Sony,Accesorios,2,25,23,296.04
SKU04828,SSD Asus,Almacenamiento,7,30,23,22912.82
SKU04836,Regulador,Energia,7,30,23,8363.32
SKU05174,Monitor MSI,Electronica,2,25,23,14083.22
SKU05276,Switch Red,Redes,2,25,23,6577.22
SKU05655,Webcam HD,Video,7,30,23,5891.13
SKU06005,Mouse Gaming Canon,Accesorios,2,25,23,2977.42
SKU06045,Monitor 4K Epson,Electronica,2,25,23,28066.80
SKU06060,Monitor Curvo MSI,Electronica,7,30,23,53920.51
SKU06173,Monitor Acer,Electronica,27,50,23,186619.14
SKU06512,MicroSD Asus,Almacenamiento,7,30,23,5913.74
SKU06565,Monitor Gaming Canon,Electronica,2,25,23,24086.48
SKU06640,Licencia Adobe,Software,2,25,23,11044.86
SKU07169,MacBook BenQ,Electronica,2,25,23,66968.74
SKU07484,Mouse Gaming Razer,Accesorios,7,30,23,6594.63
SKU07504,Pantalla Portatil Corsair,Electronica,7,30,23,45326.54
SKU08028,Monitor 4K WD,Electronica,7,30,23,151922.96
SKU08508,Monitor Curvo Dell,Electronica,7,30,23,73804.71
SKU08536,Monitor 4K TP-Link,Electronica,7,30,23,142295.30
SKU08619,SSD Canon,Almacenamiento,7,30,23,18273.99
SKU08657,MacBook Seagate,Electronica,7,30,23,205129.40
SKU08961,Bocina WD,Audio,2,25,23,3228.08
SKU08983,MicroSD HyperX,Almacenamiento,2,25,23,1722.50
SKU09070,MacBook,Electronica,2,25,23,52459.92
SKU09102,RAM Gigabyte,Componentes,7,30,23,20639.71
SKU09123,Chromebook BenQ,Electronica,2,25,23,13101.78
SKU09250,Touchpad LG,Accesorios,27,50,23,28843.56
SKU09449,USB Drive Kingston,Almacenamiento,7,30,23,990.22
SKU09450,Teclado Gaming Xiaomi,Accesorios,27,50,23,114206.76
SKU09487,RAM Seagate,Componentes,7,30,23,8414.63
SKU09790,HDD Externo MSI,Almacenamiento,2,25,23,6015.92
SKU00121,Pantalla Portatil Razer,Electronica,3,25,22,14909.28
SKU00180,Pantalla Portatil BenQ,Electronica,3,25,22,7271.82
SKU00208,Stylus WD,Accesorios,8,30,22,5264.72
SKU00456,Monitor Gaming Corsair,Electronica,28,50,22,286011.32
SKU00624,Ultrabook Sony,Electronica,8,30,22,140445.52
SKU00787,Monitor Gigabyte,Electronica,8,30,22,79916.00
SKU00869,HDD Externo SanDisk,Almacenamiento,3,25,22,5956.44
SKU01291,Touchpad Logitech,Accesorios,8,30,22,11057.76
SKU01406,Monitor BenQ,Electronica,28,50,22,122362.52
SKU01620,MacBook,Electronica,3,25,22,73199.76
SKU01659,Ultrabook WD,Electronica,3,25,22,87557.07
SKU01875,Mouse Gaming Epson,Accesorios,3,25,22,3674.70
SKU02041,SSD Samsung,Almacenamiento,8,30,22,17149.44
SKU02490,MicroSD HP,Almacenamiento,3,25,22,499.41
SKU02537,HDD Canon,Almacenamiento,3,25,22,5089.50
SKU02671,USB Drive Apple,Almacenamiento,28,50,22,8609.44
SKU02977,HDD Externo BenQ,Almacenamiento,8,30,22,18660.08
SKU03691,Audifonos Bluetooth SanDisk,Audio,3,25,22,3931.92
SKU03816,Teclado Asus,Accesorios,8,30,22,13763.52
SKU04079,RAM,Componentes,8,30,22,5339.92
SKU04143,NAS HP,Almacenamiento,8,30,22,97953.20
SKU04345,Teclado Mecanico,Accesorios,3,25,22,4005.96
SKU04539,Laptop Gigabyte,Electronica,3,25,22,57501.81
SKU04635,Procesador Logitech,Componentes,8,30,22,35634.56
SKU05202,Teclado Mecanico Samsung,Accesorios,28,50,22,48398.28
SKU05244,Stylus Epson,Accesorios,28,50,22,32590.60
SKU05363,Tarjeta Video HyperX,Componentes,3,25,22,42870.39
SKU05552,Mouse Ergonomico Samsung,Accesorios,8,30,22,7701.28
SKU05558,Escaner,Impresion,8,30,22,18797.04
SKU06326,Ultrabook Dell,Electronica,3,25,22,39032.28
SKU06392,Monitor Gaming TP-Link,Electronica,3,25,22,40601.52
SKU06478,Microfono USB Gigabyte,Audio,3,25,22,6648.36
SKU06480,Teclado HyperX,Accesorios,3,25,22,5430.84
SKU07029,Notebook HP,Electronica,3,25,22,38834.55
SKU07068,Microfono WD,Audio,3,25,22,8026.50
SKU07335,Audifonos Gaming Seagate,Audio,8,30,22,23076.56
SKU08174,Mouse Gaming HyperX,Accesorios,8,30,22,7623.92
SKU08485,UPS,Energia,3,25,22,5052.09
SKU08693,Microfono Kingston,Audio,8,30,22,5133.20
SKU09241,Mouse,Accesorios,3,25,22,1436.94
SKU09266,Bocina Bluetooth Asus,Audio,8,30,22,7764.80
SKU09321,HDD Externo Epson,Almacenamiento,28,50,22,64067.92
SKU09451,Control Gaming,Gaming,3,25,22,4772.58
SKU09597,Teclado Gaming Acer,Accesorios,3,25,22,4963.89
SKU09795,Pantalla Portatil LG,Electronica,8,30,22,45134.64
SKU09823,Mouse Asus,Accesorios,3,25,22,1679.82
SKU00318,Laptop Sony,Electronica,4,25,21,39443.68
SKU00396,Tarjeta Video BenQ,Componentes,9,30,21,212654.88
SKU00427,Ultrabook Asus,Electronica,29,50,21,461500.20
SKU00494,Teclado Xiaomi,Accesorios,9,30,21,9991.53
SKU00553,Touchpad Logitech,Accesorios,29,50,21,42353.05
SKU00595,Monitor Gaming LG,Electronica,4,25,21,74145.96
SKU00715,Mouse Gaming LG,Accesorios,4,25,21,1957.00
SKU00737,Bocina Asus,Audio,4,25,21,4479.52
SKU00767,RAM Logitech,Componentes,4,25,21,7203.40
SKU00861,Docking Station,Cables,4,25,21,14935.48
SKU01207,Volante Gaming,Gaming,9,30,21,83384.19
SKU01235,Barra Sonido Anker,Audio,29,50,21,208322.66
SKU01310,Audifonos LG,Audio,9,30,21,4772.70
SKU01353,Audifonos Gaming Dell,Audio,9,30,21,15595.11
SKU01429,Funda Tablet,Accesorios,4,25,21,1431.52
SKU01719,Monitor Logitech,Electronica,4,25,21,33635.40
SKU01752,HDD Externo TP-Link,Almacenamiento,9,30,21,13948.47
SKU03038,Audifonos Gaming HyperX,Audio,4,25,21,3954.36
SKU03346,Teclado Mecanico Seagate,Accesorios,9,30,21,28415.70
SKU03509,Audifonos Gaming Epson,Audio,9,30,21,4560.57
SKU03575,HDD Sony,Almacenamiento,29,50,21,14773.18
SKU03586,Chromebook HP,Electronica,29,50,21,158581.57
SKU04073,Cable USB C,Cables,29,50,21,5734.46
SKU04364,Smartwatch,Electronica,9,30,21,44775.54
SKU04686,Bocina Bluetooth Corsair,Audio,9,30,21,41250.33
SKU04705,Audifonos Gaming WD,Audio,9,30,21,12815.46
SKU04713,Bocina Xiaomi,Audio,4,25,21,8374.92
SKU04778,USB Drive Sony,Almacenamiento,9,30,21,2025.81
SKU04846,Chromebook Logitech,Electronica,29,50,21,349601.67
SKU05367,SSD Asus,Almacenamiento,29,50,21,50295.28
SKU05514,Audifonos Gaming HyperX,Audio,9,30,21,17065.35
SKU05525,Microfono Asus,Audio,9,30,21,10739.52
SKU06181,Ultrabook Kingston,Electronica,4,25,21,124318.16
SKU06383,Monitor Gaming HyperX,Electronica,29,50,21,397543.89
SKU06856,Ultrabook Dell,Electronica,9,30,21,255714.93
SKU06956,Procesador Gigabyte,Componentes,4,25,21,11417.68
SKU07078,SSD BenQ,Almacenamiento,9,30,21,14515.74
SKU07357,MacBook HP,Electronica,4,25,21,88686.24
SKU07694,HDD Externo Acer,Almacenamiento,4,25,21,7087.88
SKU07931,Bocina Corsair,Audio,9,30,21,7721.37
SKU07985,Barra Sonido SanDisk,Audio,4,25,21,15458.32
SKU08000,HDD Externo SanDisk,Almacenamiento,4,25,21,6147.16
SKU08085,SSD BenQ,Almacenamiento,4,25,21,11361.00
SKU08554,USB Drive Epson,Almacenamiento,9,30,21,606.69
SKU09374,Mouse Ergonomico,Accesorios,9,30,21,6620.94
SKU09405,Teclado Gigabyte,Accesorios,4,25,21,2366.92
SKU09580,Mouse Ergonomico Acer,Accesorios,29,50,21,26617.94
SKU09629,Audifonos MSI,Audio,29,50,21,16858.28
SKU09677,Hub USB,Cables,29,50,21,16311.63
SKU00233,RAM Sony,Componentes,5,25,20,12014.80
SKU00460,SSD Canon,Almacenamiento,10,30,20,24842.40
SKU00589,Monitor Acer,Electronica,30,50,20,364409.10
SKU00652,Pantalla Portatil LG,Electronica,10,30,20,59197.80
SKU00660,Teclado Samsung,Accesorios,0,20,20,0.00
SKU00741,Touchpad WD,Accesorios,30,50,20,58859.10
SKU00831,Mouse Gaming Xiaomi,Accesorios,10,30,20,11757.00
SKU00840,Monitor Gaming Anker,Electronica,30,50,20,210840.30
SKU00879,Ultrabook Anker,Electronica,30,50,20,693717.90
SKU01255,Mouse MSI,Accesorios,10,30,20,3452.90
SKU01277,USB Drive WD,Almacenamiento,0,20,20,0.00
SKU01335,Tarjeta Video WD,Componentes,30,50,20,280376.10
SKU01831,Teclado Kingston,Accesorios,30,50,20,26500.80
SKU01900,Notebook Canon,Electronica,5,25,20,82282.10
SKU01910,Teclado Seagate,Accesorios,10,30,20,12736.40
SKU02036,Teclado Mecanico Razer,Accesorios,0,20,20,0.00
SKU02190,USB Drive TP-Link,Almacenamiento,0,20,20,0.00
SKU02309,Microfono HyperX,Audio,10,30,20,13467.10
SKU02310,MacBook Corsair,Electronica,0,20,20,0.00
SKU02392,Disipador,Componentes,0,20,20,0.00
SKU02475,USB Drive Samsung,Almacenamiento,5,25,20,313.80
SKU02493,Monitor 4K SanDisk,Electronica,10,30,20,266521.10
SKU02535,Mouse Dell,Accesorios,0,20,20,0.00
SKU02554,Audifonos Bluetooth Corsair,Audio,30,50,20,65995.20
SKU02786,Audifonos Kingston,Audio,10,30,20,4992.40
SKU02857,Procesador MSI,Componentes,0,20,20,0.00
SKU02998,Mouse Sony,Accesorios,10,30,20,3136.80
SKU03016,Mouse Gaming Asus,Accesorios,30,50,20,39649.80
SKU03240,SSD,Almacenamiento,10,30,20,18355.10
SKU03298,HDD Seagate,Almacenamiento,10,30,20,23467.10
SKU03518,Monitor Gaming LG,Electronica,10,30,20,165316.40
SKU03588,USB Drive Acer,Almacenamiento,10,30,20,2452.80
SKU03608,Mouse Gaming Seagate,Accesorios,10,30,20,8975.20
SKU03633,Monitor Gaming Gigabyte,Electronica,0,20,20,0.00
SKU03669,SSD Externo Logitech,Almacenamiento,0,20,20,0.00
SKU03680,MacBook WD,Electronica,10,30,20,471540.70
SKU03747,Monitor HyperX,Electronica,0,20,20,0.00
SKU04004,Teclado Mecanico Apple,Accesorios,0,20,20,0.00
SKU04046,Audifonos Gaming Sony,Audio,30,50,20,61288.20
SKU04158,Ultrabook MSI,Electronica,10,30,20,237520.00
SKU04234,Barra Sonido BenQ,Audio,5,25,20,7585.60
SKU04252,Docking Station,Cables,10,30,20,60111.50
SKU04631,Ultrabook Anker,Electronica,10,30,20,191905.20
SKU04634,HDD Externo HP,Almacenamiento,5,25,20,10775.05
SKU04685,USB Drive Seagate,Almacenamiento,5,25,20,333.30
SKU05027,RAM Razer,Componentes,0,20,20,0.00
SKU05210,HDD Lenovo,Almacenamiento,0,20,20,0.00
SKU05881,SSD Externo Razer,Almacenamiento,30,50,20,107849.10
SKU05940,Laptop Razer,Electronica,0,20,20,0.00
SKU06000,Touchpad Razer,Accesorios,5,25,20,7913.90
SKU06002,Teclado Mecanico,Accesorios,5,25,20,21285.20
SKU06008,USB Drive Samsung,Almacenamiento,10,30,20,1916.30
SKU06175,Ultrabook Asus,Electronica,5,25,20,76653.60
SKU06285,HDD LG,Almacenamiento,0,20,20,0.00
SKU06396,Monitor Corsair,Electronica,0,20,20,0.00
SKU06450,Monitor Gaming Kingston,Electronica,10,30,20,134151.60
SKU06524,Teclado Gaming Lenovo,Accesorios,10,30,20,19727.20
SKU06914,Audifonos Bluetooth Samsung,Audio,10,30,20,23872.30
SKU07002,Monitor Gaming BenQ,Electronica,10,30,20,226186.60
SKU07151,Volante Gaming,Gaming,5,25,20,32524.95
SKU07238,Monitor Gaming Razer,Electronica,5,25,20,35493.75
SKU07289,Mouse Ergonomico WD,Accesorios,10,30,20,6718.40
SKU07420,Mouse Gaming Xiaomi,Accesorios,0,20,20,0.00
SKU07859,Tarjeta Video Gigabyte,Componentes,0,20,20,0.00
SKU07872,Audifonos Bluetooth BenQ,Audio,0,20,20,0.00
SKU07923,Audifonos Gaming Xiaomi,Audio,5,25,20,3954.65
SKU08063,Audifonos Bluetooth LG,Audio,5,25,20,6340.10
SKU08073,Pantalla Portatil BenQ,Electronica,0,20,20,0.00
SKU08338,Chromebook Epson,Electronica,30,50,20,333259.80
SKU08673,Stylus Xiaomi,Accesorios,10,30,20,5006.70
SKU08691,HDD Externo Gigabyte,Almacenamiento,10,30,20,15571.90
SKU08853,Laptop Seagate,Electronica,30,50,20,553151.70
SKU08945,Mouse Dell,Accesorios,5,25,20,1137.45
SKU09159,Chromebook BenQ,Electronica,5,25,20,54270.00
SKU09311,NAS Epson,Almacenamiento,5,25,20,89428.20
SKU09430,Microfono TP-Link,Audio,5,25,20,6149.60
SKU09529,Monitor LG,Electronica,5,25,20,21093.60
SKU09547,Notebook MSI,Electronica,0,20,20,0.00
SKU09568,Mouse Ergonomico HyperX,Accesorios,5,25,20,2651.05
SKU09812,Monitor Curvo Sony,Electronica,0,20,20,0.00
SKU09847,HDD Externo LG,Almacenamiento,5,25,20,10963.55
SKU00045,Bocina Bluetooth Acer,Audio,6,25,19,9796.50
SKU00085,Audifonos Gaming Canon,Audio,31,50,19,48462.92
SKU00113,MacBook Asus,Electronica,11,30,19,439678.91
SKU00149,HDD Corsair,Almacenamiento,31,50,19,18416.17
SKU00243,Mouse Logitech,Accesorios,6,25,19,2480.76
SKU00637,Audifonos Bluetooth,Audio,11,30,19,13233.33
SKU00682,Teclado Mecanico Sony,Accesorios,1,20,19,1949.62
SKU00858,Microfono USB Anker,Audio,1,20,19,1835.64
SKU00948,Monitor Kingston,Electronica,1,20,19,4150.00
SKU01072,Chromebook Epson,Electronica,6,25,19,52226.40
SKU01280,Touchpad Gigabyte,Accesorios,11,30,19,20369.14
SKU01447,Extension Electrica,Energia,31,50,19,2253.39
SKU01955,Licencia Windows,Software,11,30,19,37109.16
SKU02188,Procesador Logitech,Componentes,1,20,19,11618.00
SKU02202,Mouse Ergonomico WD,Accesorios,6,25,19,2413.68
SKU02323,HDD Externo Xiaomi,Almacenamiento,6,25,19,16475.04
SKU02335,Bocina Bluetooth HP,Audio,11,30,19,25486.01
SKU02464,SSD Externo TP-Link,Almacenamiento,6,25,19,8962.80
SKU02556,HDD Externo Anker,Almacenamiento,11,30,19,24346.41
SKU03172,MacBook LG,Electronica,31,50,19,1175957.10
SKU03191,SSD Lenovo,Almacenamiento,1,20,19,3782.82
SKU03570,Audifonos Gaming Sony,Audio,1,20,19,1058.56
SKU03757,Repetidor WiFi,Redes,1,20,19,666.72
SKU04689,Teclado Gaming Acer,Accesorios,31,50,19,97396.73
SKU04734,MacBook WD,Electronica,6,25,19,156526.92
SKU04752,Teclado Gaming Sony,Accesorios,1,20,19,4056.75
SKU04843,Teclado Mecanico Seagate,Accesorios,1,20,19,3787.65
SKU04855,Monitor Gaming Logitech,Electronica,6,25,19,102492.42
SKU04949,Teclado Gigabyte,Accesorios,1,20,19,510.69
SKU05011,Procesador Anker,Componentes,1,20,19,13219.15
SKU05030,Mouse HP,Accesorios,31,50,19,9457.17
SKU05035,HDD Canon,Almacenamiento,11,30,19,17187.28
SKU05237,RAM BenQ,Componentes,1,20,19,1064.56
SKU05291,Teclado Gaming Kingston,Accesorios,31,50,19,100966.38
SKU05414,Tarjeta Video Razer,Componentes,1,20,19,4126.53
SKU05612,Mouse Ergonomico TP-Link,Accesorios,31,50,19,26699.06
SKU05764,Tarjeta Video HyperX,Componentes,1,20,19,8923.68
SKU05948,Monitor Curvo WD,Electronica,1,20,19,9202.69
SKU05997,Microfono USB WD,Audio,6,25,19,13311.36
SKU06034,Mouse Ergonomico,Accesorios,6,25,19,3201.96
SKU06099,Bocina Bluetooth HyperX,Audio,6,25,19,7421.10
SKU06369,HDD Externo BenQ,Almacenamiento,31,50,19,65090.70
SKU06531,HDD Externo Kingston,Almacenamiento,31,50,19,51867.34
SKU06685,Monitor Gaming Apple,Electronica,6,25,19,61261.08
SKU06790,NAS HyperX,Almacenamiento,31,50,19,577628.89
SKU06963,SSD Externo WD,Almacenamiento,1,20,19,4234.63
SKU07086,Touchpad Acer,Accesorios,1,20,19,848.09
SKU07482,Monitor Kingston,Electronica,31,50,19,214603.70
SKU07587,Monitor Gaming Kingston,Electronica,31,50,19,264060.48
SKU07975,Teclado Gaming Xiaomi,Accesorios,1,20,19,4742.84
SKU07999,MicroSD Sony,Almacenamiento,6,25,19,3803.52
SKU08008,Teclado Mecanico Asus,Accesorios,11,30,19,46807.53
SKU08495,Mouse Ergonomico Samsung,Accesorios,11,30,19,10253.43
SKU08904,SSD Externo Lenovo,Almacenamiento,6,25,19,21817.80
SKU09004,MicroSD Lenovo,Almacenamiento,6,25,19,1697.52
SKU09087,Stylus Seagate,Accesorios,6,25,19,9420.60
SKU09111,Monitor Gaming Razer,Electronica,1,20,19,9901.37
SKU09189,Touchpad Gigabyte,Accesorios,1,20,19,1592.25
SKU09217,Touchpad Sony,Accesorios,6,25,19,13019.76
SKU09373,Barra Sonido HP,Audio,6,25,19,19489.26
SKU09533,Bocina Bluetooth MSI,Audio,6,25,19,12088.86
SKU09688,Fuente Poder Apple,Componentes,1,20,19,3227.77
SKU09748,HDD Externo HP,Almacenamiento,11,30,19,13030.71
SKU09878,Mousepad,Accesorios,6,25,19,2139.36
SKU09999,Microfono USB Epson,Audio,11,30,19,13906.53
SKU00018,Teclado Mecanico Dell,Accesorios,12,30,18,33691.92
SKU00047,Stylus Seagate,Accesorios,7,25,18,2337.30
SKU00072,Monitor Curvo Xiaomi,Electronica,7,25,18,90462.05
SKU00325,Monitor 4K Lenovo,Electronica,12,30,18,219273.24
SKU00360,Monitor 4K SanDisk,Electronica,2,20,18,39557.32
SKU00850,HDD Samsung,Almacenamiento,7,25,18,12482.12
SKU00901,Stylus Xiaomi,Accesorios,7,25,18,17738.91
SKU00934,Mouse SanDisk,Accesorios,7,25,18,2019.01
SKU00971,Licencia Adobe,Software,7,25,18,55436.22
SKU01075,Monitor 4K Razer,Electronica,12,30,18,256141.92
SKU01227,Mouse HyperX,Accesorios,32,50,18,15539.20
SKU01617,HDD Externo Asus,Almacenamiento,2,20,18,1563.94
SKU01749,Microfono USB MSI,Audio,2,20,18,3028.20
SKU01843,Bocina Bluetooth Epson,Audio,7,25,18,20690.67
SKU02143,Microfono TP-Link,Audio,2,20,18,1495.88
SKU02345,Bocina MSI,Audio,32,50,18,12669.44
SKU02489,Touchpad Acer,Accesorios,12,30,18,17695.44
SKU02728,SSD Externo Apple,Almacenamiento,7,25,18,19212.41
SKU02782,Monitor Curvo MSI,Electronica,7,25,18,43237.18
SKU03029,Bocina Bluetooth Razer,Audio,7,25,18,26308.17
SKU03170,Chromebook MSI,Electronica,7,25,18,85136.94
SKU03617,Audifonos Razer,Audio,12,30,18,2218.80
SKU03865,Cartucho Tinta,Impresion,12,30,18,6721.56
SKU03903,Stylus Acer,Accesorios,2,20,18,5043.36
SKU04387,Monitor Curvo LG,Electronica,2,20,18,22771.96
SKU04815,UPS,Energia,2,20,18,11059.70
SKU04946,Mousepad XL,Accesorios,12,30,18,10013.04
SKU05152,Ultrabook,Electronica,2,20,18,23454.92
SKU05235,Cargador,Accesorios,7,25,18,1275.19
SKU05286,Switch Red,Redes,12,30,18,16893.96
SKU05331,SSD Externo Xiaomi,Almacenamiento,2,20,18,5361.84
SKU05349,NAS Epson,Almacenamiento,2,20,18,15673.74
SKU05507,SSD WD,Almacenamiento,7,25,18,9434.39
SKU05822,Stylus BenQ,Accesorios,7,25,18,13942.60
SKU05990,Monitor Xiaomi,Electronica,12,30,18,141930.72
SKU06157,Pantalla Portatil Apple,Electronica,32,50,18,230819.84
SKU06306,RAM Canon,Componentes,12,30,18,22692.96
SKU06442,Ultrabook Acer,Electronica,7,25,18,194568.99
SKU06444,Notebook Gigabyte,Electronica,2,20,18,41546.20
SKU06681,Audifonos Gaming HyperX,Audio,2,20,18,5611.12
SKU06888,NAS BenQ,Almacenamiento,12,30,18,297239.40
SKU07258,Audifonos Gaming Kingston,Audio,7,25,18,12646.34
SKU07443,Laptop Apple,Electronica,2,20,18,31255.18
SKU07767,MicroSD WD,Almacenamiento,7,25,18,2381.96
SKU07886,Bocina Bluetooth Epson,Audio,32,50,18,38904.00
SKU08614,Notebook MSI,Electronica,7,25,18,88791.64
SKU08928,Monitor Curvo Dell,Electronica,7,25,18,109272.17
SKU08980,Teclado Gaming SanDisk,Accesorios,2,20,18,4021.86
SKU09098,Router,Redes,2,20,18,3027.74
SKU09136,MicroSD Asus,Almacenamiento,7,25,18,3398.50
SKU09236,Monitor Gaming HyperX,Electronica,12,30,18,116158.32
SKU09293,Bocina Bluetooth Epson,Audio,7,25,18,21260.12
SKU09442,Notebook HP,Electronica,7,25,18,57969.45
SKU09770,Audifonos Gaming Lenovo,Audio,2,20,18,5201.06
SKU00341,MacBook Xiaomi,Electronica,33,50,17,903392.82
SKU00343,Microfono USB Sony,Audio,33,50,17,49571.28
SKU00348,Tarjeta Video Razer,Componentes,3,20,17,27498.96
SKU00525,HDD Externo HyperX,Almacenamiento,13,30,17,43303.65
SKU00704,Monitor Curvo Asus,Electronica,8,25,17,109902.16
SKU00813,Microfono USB LG,Audio,3,20,17,5915.79
SKU01080,Audifonos LG,Audio,3,20,17,994.74
SKU01097,NAS Lenovo,Almacenamiento,3,20,17,34948.89
SKU01257,Stylus Logitech,Accesorios,8,25,17,4732.72
SKU01262,Procesador Razer,Componentes,13,30,17,41794.22
SKU01324,Barra Sonido,Audio,3,20,17,19185.30
SKU01446,Notebook BenQ,Electronica,8,25,17,145714.72
SKU01630,Cargador Inalambrico,Accesorios,8,25,17,8030.08
SKU01736,Bocina Bluetooth Seagate,Audio,3,20,17,3091.62
SKU01738,Bocina Anker,Audio,3,20,17,2773.68
SKU01769,Microfono USB Sony,Audio,13,30,17,6094.79
SKU01890,Teclado Gaming Razer,Accesorios,13,30,17,37359.27
SKU02001,MicroSD Sony,Almacenamiento,8,25,17,2940.08
SKU02004,SSD BenQ,Almacenamiento,13,30,17,30430.66
SKU02059,Audifonos Sony,Audio,8,25,17,5557.68
SKU02501,Mouse Gaming Acer,Accesorios,13,30,17,6726.33
SKU02620,Procesador Dell,Componentes,33,50,17,482446.47
SKU02673,Microfono USB WD,Audio,3,20,17,4781.37
SKU02735,Audifonos Gaming Xiaomi,Audio,8,25,17,14265.84
SKU02752,Monitor Gaming HP,Electronica,13,30,17,80529.28
SKU03090,Notebook Razer,Electronica,8,25,17,136265.44
SKU03152,Audifonos WD,Audio,8,25,17,4505.20
SKU03209,HDD Externo Corsair,Almacenamiento,3,20,17,8229.18
SKU03264,MicroSD SanDisk,Almacenamiento,13,30,17,9127.56
SKU03503,Monitor 4K SanDisk,Electronica,13,30,17,133743.35
SKU03651,RAM Xiaomi,Componentes,8,25,17,22373.36
SKU03781,SSD BenQ,Almacenamiento,8,25,17,18013.36
SKU03841,SSD Externo Samsung,Almacenamiento,8,25,17,38659.84
SKU04330,Ultrabook MSI,Electronica,13,30,17,330697.77
SKU04450,Mouse HyperX,Accesorios,3,20,17,1235.61
