sku,nombre,categoria,precio,stock,stock_minimo
SKU00460,SSD Canon,Almacenamiento,2484.24,10,30
SKU00461,Bocina Bluetooth TP-Link,Audio,884.56,25,10
SKU00462,Pantalla Portatil WD,Electronica,5304.38,3,10
SKU00463,Mouse Gaming,Accesorios,2326.37,0,10
SKU00464,Mouse Asus,Accesorios,302.50,54,30
SKU00465,Bocina Sony,Audio
SKU00466,Laptop Apple,Electronica,12214.48,13,5
SKU00467
SKU00468,HDD Anker,Almacenamiento,1541.21,44,20
SKU00469,Toner,Impresion,mil,75,25
SKU00470,Pantalla Portatil Seagate,Electronica,1972.23,51,20
SKU00471,Microfono USB Samsung,Audio,546.58,19,15
SKU00472,Barra Sonido Razer,Audio,1894.02,0,30
SKU00473,Procesador Sony,Componentes,,42,15
SKU00474,SSD Externo Samsung,Almacenamiento,1257.00,81,30
SKU00475,Monitor Gaming BenQ,Electronica,16570.96,9,5
SKU00476,Barra Sonido HyperX,Audio,2760.46,4,5
SKU00477,Monitor 4K Epson,Electronica,23334.28,13,10
SKU00478,Teclado Gaming WD,Accesorios,4501.91,18,25
SKU00479,Bocina Bluetooth Lenovo,Audio,706.64,14,15
SKU00480,USB Drive Canon,Almacenamiento,128.89,37,25
SKU00481,Touchpad Apple,Accesorios,1553.17,10,15
SKU00482,Teclado Mecanico Corsair,Accesorios,3447.46,65,30,12..5,inf
SKU00483,Laptop TP-Link,Electronica,13614.24,0,10
SKU00484,Mouse MSI,Accesorios,237.81,7,10
SKU00485,Pantalla Portatil Logitech,Electronica,6003.85,78,50
SKU00486,Teclado Mecanico Samsung,Accesorios,2251.03,78,50
SKU00487,Procesador Razer,Componentes,15460.53,35,15
SKU00488,Tarjeta Video Seagate,Componentes,5218.74,39,30
SKU00489,Cargador Inalambrico,Accesorios,582.20,14,15
SKU00490,Laptop Samsung,Electronica,24087.74,18,20
SKU00491,SSD SanDisk,Almacenamiento,2099.80,49,50
SKU00492,Stylus HyperX,Accesorios,765.24,35,50
SKU00493,MacBook BenQ,Electronica,46643.63,21,30
SKU00494,Teclado Xiaomi,Accesorios,1110.17,9,30
SKU00495,Monitor WD,Electronica,6392.96,43,sin_dato
SKU00496,Chromebook Xiaomi,Electronica,11866.97,78,50
SKU00497,RAM Gigabyte,Componentes,2747.35,73,30
SKU00498,Stylus Lenovo,Accesorios,3125.77,43,20
SKU00499,MicroSD Corsair,Almacenamiento,TBD,8,5
SKU00500,Mouse Ergonomico Asus,Accesorios,725.41,16,15
SKU00501,Capturadora Video,Video,2337.07,78,30
SKU00502,Barra Sonido Apple,Audio,3672.11,27,10
SKU00503,Audifonos Bluetooth,Audio,2208.95,NaN,15
SKU00504,Notebook Acer,Electronica,7447.08,8,10
SKU00505,Mouse Gaming LG,Accesorios,757.36,34,20
SKU00506,Mouse Ergonomico Anker,Accesorios,622.27,21,15,TBD,$100,???
SKU00507,Monitor Curvo Acer,Electronica,4902.42,24,10
SKU00508,Bocina Anker,Audio,1563.63,2,5
SKU00509,Bocina Bluetooth Apple,Audio,3379.90,14,5
SKU00510,Bocina Logitech,Audio,1529.80,28,25
SKU00511,Procesador Epson,Componentes,14346.98,7,20
SKU00512,MicroSD LG,Almacenamiento,765.72,27,15
SKU00513,HDD Anker,Almacenamiento,1803.45,20,10
SKU00514,MicroSD TP-Link,Almacenamiento,346.76,50,30
SKU00515,Chromebook Samsung,Electronica,12836.90,12,5
SKU00516,HDD Externo Kingston,Almacenamiento,2146.68,124,50
SKU00517,Monitor 4K,Electronica,14041.12,18,20
SKU00518,Audifonos MSI,Audio,248.61,46,50
SKU00519,Ultrabook Lenovo,Electronica,10099.83,112,50
SKU00520,SSD Samsung,Almacenamiento,4118.39,7,15
SKU00521,NAS Corsair,Almacenamiento,15953.12,18,15
SKU00522,USB Drive Razer,Almacenamiento,275.38,43,50
SKU00523,Microfono USB Xiaomi,Audio,2158.37,30,10
SKU00524,Teclado Corsair,Accesorios,1521.52,11,???
SKU00525,HDD Externo HyperX,Almacenamiento,3331.05,13,30
SKU00526,Bocina Bluetooth Dell,Audio,3552.78,39,15
SKU00527,Laptop LG,Electronica,29112.00,36,25
SKU00528,Mouse Seagate,Accesorios,185.02,18,30
SKU00529,HDD Externo Xiaomi,Almacenamiento,1529.77,27,50
SKU00530,Bocina Asus,Audio,1158.18,27,30
SKU00531,NAS TP-Link,Almacenamiento,16024.55,66,25
SKU00532,Monitor 4K Lenovo,Electronica,14102.62,58,20,None,error,error
SKU00533,NAS BenQ,Almacenamiento,13135.44,22,20
SKU00534,Monitor Dell,Electronica,14250.27,10,20
SKU00535,HDD Gigabyte,Almacenamiento,1403.41,143,50
SKU00536,USB Drive MSI,Almacenamiento,111.63,11,15
SKU00537,Monitor Gaming Razer,Electronica,vacio,17,30
SKU00538,SSD Epson,Almacenamiento,2503.09,25,10
SKU00539,RAM Canon,Componentes,None,1,10
SKU00540,HDD Externo Asus,Almacenamiento,1005.32,44,15
SKU00541,Switch Red,Redes,1285.43,16,15
SKU00542,Teclado Gaming WD,Accesorios,3484.11,52,25
SKU00543
SKU00544,Cargador,Accesorios,326.04,42,20
SKU00545,Ultrabook Sony,Electronica,22345.94,74,50
SKU00546,SSD Epson,Almacenamiento,3536.76,45,25
SKU00547,Microfono SanDisk,Audio,742.82,41,15
SKU00548,Mouse Gaming,Accesorios,muchos,34,30
SKU00549,HDD Externo,Almacenamiento,2671.84,4,50
SKU00550,Audifonos SanDisk,Audio,756.12,26,10
SKU00551,Teclado Mecanico Lenovo,Accesorios,3590.42,47,50
SKU00552,Touchpad Seagate,Accesorios,1571.86,47,30
SKU00553,Touchpad Logitech,Accesorios,1460.45,29,50
SKU00554,Monitor Curvo Seagate,Electronica,14489.55
SKU00555,Laptop Anker,Electronica,19690.41,137,50
SKU00556,Pasta Termica,Componentes,197.35,26,10
SKU00557,Microfono USB SanDisk,Audio,847.85,41,15
SKU00558,Monitor Curvo Canon,Electronica,17112.30,56,20
SKU00559,Microfono WD,Audio,1318.20,38,20
SKU00560,Tarjeta Video BenQ,Componentes,3648.60,34,15
SKU00561,Microfono Anker,Audio,2943.47,55,25
SKU00562,Monitor Curvo Razer,Electronica,14349.78,6,30
SKU00563,Monitor Curvo BenQ,Electronica,6773.26,77,30
SKU00564,Toner,Impresion,471.50,81,30,mil,None,abc
SKU00565,Monitor Curvo Sony,Electronica,13586.25,6,50
SKU00566,Mouse Gaming Dell,Accesorios,1409.50,88,30
SKU00567,NAS Lenovo,Almacenamiento,9630.86,18,20
SKU00568,Audifonos Gaming Gigabyte,Audio,1373.69,25,15
SKU00569,Procesador Corsair,Componentes,13321.77,47,20
SKU00570,Microfono Canon,Audio,2670.32,78,30
SKU00571,Monitor Corsair,Electronica,3041.57,10,5
SKU00572,Microfono USB Kingston,Audio,1472.62,14,5
SKU00573,Microfono USB Acer,Audio,1500.32,9,20
SKU00574,Tarjeta Video Canon,Componentes,22006.77,None,50
SKU00575,HDD Externo HyperX,Almacenamiento,2039.01,65,30
SKU00576,Bocina Bluetooth SanDisk,Audio,4328.07,29,10
SKU00577,Monitor 4K TP-Link,Electronica,11982.48,48,20
SKU00578,Teclado Mecanico LG,Accesorios,3497.26,30,10
SKU00579,Mouse Gaming TP-Link,Accesorios,1720.75,0,5
SKU00580,SSD Externo WD,Almacenamiento,1750.93,15,20
SKU00581,SSD Acer,Almacenamiento,3961.80,77,30
SKU00582,Procesador Corsair,Componentes,10260.55,44,30
SKU00583,Stylus Logitech,Accesorios,1084.35,11,10
SKU00584,Teclado Gaming,Accesorios,abc,57,25
SKU00585,Cargador,Accesorios,254.78,61,50
SKU00586,Audifonos Bluetooth BenQ,Audio,717.25,42,30
SKU00587,Pantalla Portatil Epson,Electronica,2334.82,86,30
SKU00588,NAS Corsair,Almacenamiento,18072.31,8,5
SKU00589,Monitor Acer,Electronica,12146.97,30,50
SKU00590,Router Mesh,Redes,4303.92,29,10
SKU00591,SSD Externo HyperX,Almacenamiento,2762.61,39,30
SKU00592,Barra Sonido Dell,Audio,8267.54,20,30
SKU00593,Pantalla Portatil Anker,Electronica,2365.61,9,25
SKU00594,Teclado Gaming Lenovo,Accesorios,1387.87,18,NaN
SKU00595,Monitor Gaming LG,Electronica,18536.49,4,25
SKU00596,RAM Lenovo,Componentes,1864.56,21,10
SKU00597,Teclado Gaming Corsair,Accesorios,1975.39,2,25
SKU00598,Teclado Mecanico Apple,Accesorios,2256.44,56,20
SKU00599,NAS TP-Link,Almacenamiento,20312.38,77,50
SKU00600,Notebook Lenovo,Electronica,9559.34,42,30
SKU00601,Chromebook Apple,Electronica,12094.14,41,20
SKU00602,Monitor Curvo SanDisk,Electronica,13460.53,11,25
SKU00603,Microfono USB SanDisk,Audio,1964.44
SKU00604,Notebook Kingston,Electronica,12436.47,10,5
SKU00605,Mouse Gaming Gigabyte,Accesorios,1713.86,37,20
SKU00606,Tarjeta Video Razer,Componentes,23144.45,7,5
SKU00607,Bocina Logitech,Audio,1314.78,14,25
SKU00608,Audifonos Bluetooth HyperX,Audio,2629.02,32,15
SKU00609,Mouse HP,Accesorios,268.50,42,50
SKU00610,Microfono USB Razer,Audio,1122.44,74,25
SKU00611,Bocina Bluetooth Anker,Audio,N/A,93,50
SKU00612,Barra Sonido Samsung,Audio,2350.70,23,25
SKU00613,Teclado Gaming TP-Link,Accesorios,3777.95,8,5
SKU00614,Pantalla Portatil Razer,Electronica,2842.24,1,5
SKU00615,Teclado Gaming Sony,Accesorios,2223.99,29,10
SKU00616,Notebook TP-Link,Electronica,15203.55,115,50
SKU00617,Ultrabook SanDisk,Electronica,13115.93,55,50
SKU00618,Audifonos Gigabyte,Audio,560.21,39,15
SKU00619,Monitor Dell,Electronica,10520.17,44,20
SKU00620,Laptop,Electronica,24926.05,43,15
SKU00621,USB Drive Epson,Almacenamiento,119.57,3,10
SKU00622,Tarjeta Video SanDisk,Componentes,12161.46,1,50
SKU00623,RAM Acer,Componentes,2309.42,10,5
SKU00624,Ultrabook Sony,Electronica,17555.69,8,30
SKU00625,Monitor 4K Xiaomi,Electronica,10897.67,5,10
SKU00626,Notebook HyperX,Electronica,17158.53,17,10
SKU00627,Teclado TP-Link,Accesorios,967.25,23,20
SKU00628,RAM WD,Componentes,1559.04,62,25
SKU00629,Teclado Mecanico Logitech,Accesorios,3105.43,4,5
SKU00630,Bocina Razer,Audio,740.14,6,15
SKU00631,Audifonos Dell,Audio,490.66,59,25
SKU00632,Audifonos Kingston,Audio,405.24,13,50
SKU00633,Barra Sonido Samsung,Audio,5660.58,28,25
SKU00634,Capturadora Video,Video,4795.09,14,5
SKU00635,Procesador TP-Link,Componentes,6506.90,TBD,15
SKU00636,Monitor Lenovo,Electronica,3955.25,30,10
SKU00637,Audifonos Bluetooth,Audio,1203.03,11,30
SKU00638,Tablet,Electronica,6223.14,49,25
SKU00639,Bocina Razer,Audio,1365.77,3,500,50
SKU00640,Monitor 4K Acer,Electronica,24816.79,31,15
SKU00641,Audifonos Epson,Audio,540.66,29,25
SKU00642,Mouse Gaming Kingston,Accesorios,1710.37,29,15
SKU00643,Mouse HP,Accesorios,445.02,32,15
SKU00644,Chromebook Asus,Electronica,7928.55,1,5
SKU00645,Pantalla Portatil MSI,Electronica,5670.37,17,20
SKU00646,Stylus Asus,Accesorios,610.00,0,15,null,mil
SKU00647,Touchpad Anker,Accesorios,2359.69,36,20
SKU00648,Ultrabook Samsung,Electronica,24230.68,55,20,cien,error,mil
SKU00649,Mouse Gaming Lenovo,Accesorios,1132.92,4,5
SKU00650,Audifonos HP,Audio,421.32,23,10,NaN,mil
SKU00651,Audifonos Gaming Sony,Audio,1174.78,57,30
SKU00652,Pantalla Portatil LG,Electronica,5919.78,10,30
SKU00653,SSD Externo HyperX,Almacenamiento,2191.35,52,25
SKU00654,SSD Externo HyperX,Almacenamiento,5853.66,27,50
SKU00655,Mouse Ergonomico Kingston,Accesorios,816.12,39,20
SKU00656,Chromebook SanDisk,Electronica,12111.93,90,50
SKU00657,Notebook SanDisk,Electronica,16051.40,89,50
SKU00658,Stylus Epson,Accesorios,787.48,134,50
SKU00659,Monitor Gaming MSI,Electronica,20180.86,7,15
SKU00660,Teclado Samsung,Accesorios,950.35,0,20
SKU00661,Notebook Razer,Electronica,15284.73,9,5
SKU00662,Barra Sonido Dell,Audio,5981.32,15,10
SKU00663,Chromebook WD,Electronica,5801.64,4,12..5
SKU00664,Teclado Gaming SanDisk,Accesorios,1757.84,29,10
SKU00665,Audifonos HP,Audio,626.26,12,10
SKU00666,Bocina Bluetooth MSI,Audio
SKU00667,HDD Externo Razer,Almacenamiento,2604.61,26,10
SKU00668,MacBook SanDisk,Electronica,34264.55,1,25
SKU00669,Laptop BenQ,Electronica,7493.47,23,10
SKU00670,MacBook Seagate,Electronica,inf,14,50
SKU00671,USB Drive Gigabyte,Almacenamiento,109.18,55,25
SKU00672,Microfono USB TP-Link,Audio,1650.32,29,15
SKU00673,Laptop HyperX,Electronica,12..5,47,30
SKU00674,Procesador HyperX,Componentes,13392.65,12,5
SKU00675,Teclado Razer,Accesorios,770.89,41,20
SKU00676,Microfono USB Sony,Audio,1225.99,5,N/A
SKU00677,Procesador SanDisk,Componentes,6383.80,74,25
SKU00678,MicroSD Epson,Almacenamiento,462.95,15,10
SKU00679,Audifonos Gaming Corsair,Audio,2213.20,16,15
SKU00680,Tarjeta Video,Componentes,12533.57,27,25
SKU00681,Pantalla Portatil Razer,Electronica,7475.87,54,20
SKU00682,Teclado Mecanico Sony,Accesorios,1949.62,1,20
SKU00683,Chromebook Kingston,Electronica,5621.16,19,20
SKU00684,Monitor 4K Seagate,Electronica,16950.74,43,50
SKU00685,Tarjeta Video Asus,Componentes,9664.42,58,30
SKU00686,Teclado WD,Accesorios,909.30,18,20
SKU00687,SSD Canon,Almacenamiento,2258.87,62,25
SKU00688,Mouse Ergonomico HP,Accesorios,898.33,10,25
SKU00689,Audifonos Bluetooth Acer,Audio,1663.56,NaN,15
SKU00690,Audifonos Samsung,Audio,696.99,46,50
SKU00691,Microfono Epson,Audio,698.21,21,25
SKU00692,Mouse Gaming Asus,Accesorios,972.67,144,50
SKU00693,Audifonos Epson,Audio,667.66,0,5
SKU00694,RAM TP-Link,Componentes,839.26,25,15
SKU00695,Mouse Gaming Acer,Accesorios,1545.67,2,30
SKU00696,Microfono Samsung,Audio,1234.14,20,50
SKU00697,Laptop Corsair,Electronica,12910.37,3,5
SKU00698,Mouse Ergonomico Gigabyte,Accesorios,629.97,22,10
SKU00699,Barra Sonido HyperX,Audio,4407.56,error,20
SKU00700,Monitor Curvo BenQ,Electronica,17034.37,5,5,inf
SKU00701,SSD WD,Almacenamiento,975.63,85,30
SKU00702,Mouse Gaming Apple,Accesorios,2153.09,68,25
SKU00703,HDD Corsair,Almacenamiento,1236.63,30,15
SKU00704,Monitor Curvo Asus,Electronica,13737.77,8,25
SKU00705,SSD Externo Samsung,Almacenamiento,5845.26,24,10
SKU00706,Cable HDMI,Cables,198.26,55,20
SKU00707,Audifonos Kingston,Audio,531.61,114,50
SKU00708,Pantalla Portatil TP-Link,Electronica,4001.35,1,15
SKU00709,Bocina Bluetooth LG,Audio,2969.98,8,5
SKU00710,USB Drive BenQ,Almacenamiento,153.15,22,10
SKU00711,Monitor Curvo HP,Electronica,14701.86,24,15
SKU00712,Laptop Lenovo,Electronica,18676.65,4,5
SKU00713,Mouse LG,Accesorios,523.91,62,30
SKU00714,SSD Externo Apple,Almacenamiento,2680.56,7,5,vacio,pendiente,pendiente
SKU00715,Mouse Gaming LG,Accesorios,489.25,4,25
SKU00716,Procesador Dell,Componentes,6522.48,39,30
SKU00717,Chromebook Canon,Electronica,11824.66,74,50
SKU00718,Mouse Ergonomico Kingston,Accesorios,1355.27,14,5
SKU00719,Mouse Ergonomico Gigabyte,Accesorios,1234.63,13,5
SKU00720,Touchpad Logitech,Accesorios,862.31,22,25
SKU00721,Monitor Curvo HP,Electronica,11017.67,64,25
SKU00722,Procesador Anker,Componentes,15660.17,29,30
SKU00723,Ultrabook Canon,Electronica,19735.29,7,5
SKU00724,Tarjeta Video Xiaomi,Componentes,16259.40,103,50
SKU00725,Laptop Seagate,Electronica,18898.34,5,5
SKU00726,Laptop,Electronica,14613.53,31,15
SKU00727,SSD Externo Asus,Almacenamiento,3131.03,74,30
SKU00728,Tarjeta Video,Componentes,18664.66
SKU00729,Teclado Mecanico HyperX,Accesorios,2316.76,8,10
SKU00730,Monitor Seagate,Electronica,11233.68,104,50
SKU00731,Teclado Gaming MSI,Accesorios,2920.98,12,5
SKU00732,Bocina Bluetooth Lenovo,Audio,3114.41,9,10
SKU00733,Audifonos Xiaomi,Audio,465.01,20,30
SKU00734,MicroSD Corsair,Almacenamiento,638.03,71,25
SKU00735,Mouse Ergonomico Seagate,Accesorios,422.47,22,10
SKU00736,Barra Sonido Corsair,Audio,8627.55,52,30
SKU00737,Bocina Asus,Audio,1119.88,4,25
SKU00738,SSD Externo Kingston,Almacenamiento,1185.49,32,25
SKU00739,Disipador,Componentes,1067.99,-,20
SKU00740,Ultrabook Seagate,Electronica,19429.52,43,20
SKU00741,Touchpad WD,Accesorios,1961.97,30,50
SKU00742,Teclado Acer,Accesorios,531.89,47,50
SKU00743,Funda Laptop,Accesorios,569.24,88,???
SKU00744,Ultrabook,Electronica,16416.00,33,25
SKU00745,Mouse Gaming Razer
SKU00746,Monitor Curvo TP-Link,Electronica,11542.20,22,25
SKU00747,Mouse Ergonomico Xiaomi,Accesorios,704.12,37,30
SKU00748,Microfono Samsung,Audio,2394.10,70,25
SKU00749,Audifonos Bluetooth Kingston,Audio,1436.38,34,25
SKU00750,Barra Sonido Dell,Audio,7261.46,73,25
SKU00751,Tarjeta Video Seagate,Componentes,7208.73,77,50
SKU00752,Teclado Gaming Sony,Accesorios,3114.28,66,25
SKU00753,Pantalla Portatil Corsair,Electronica,5003.16,16,50
SKU00754,Barra Sonido MSI,Audio,2369.73,2,50
SKU00755,Monitor 4K Canon,Electronica,21387.70,7,5
SKU00756,SSD Acer,Almacenamiento,1004.91,16,30
SKU00757,Microfono TP-Link,Audio,2614.88,32,25
SKU00758,Audifonos Gaming SanDisk,Audio,954.35,5,50
SKU00759,Procesador Dell,Componentes,10535.56,68,50
SKU00760,Touchpad Corsair,Accesorios,2026.94,1,5
SKU00761,Bocina TP-Link,Audio,1416.75,5,10
SKU00762,Mouse,Accesorios,270.25,10,10
SKU00763,Touchpad LG,Accesorios,1727.11,11,5,
SKU00764,HDD Asus,Almacenamiento,1365.78,24,15
SKU00765,RAM BenQ,Componentes,1933.66,56,25
SKU00766,Regulador,Energia,601.19,41,20
SKU00767,RAM Logitech,Componentes,1800.85,4,25
SKU00768,Teclado Mecanico Logitech,Accesorios,2161.72,89,30
SKU00769,Audifonos Bluetooth Xiaomi,Audio,3643.97,64,25
SKU00770,SSD Gigabyte,Almacenamiento,821.98,abc,30
SKU00771,Webcam 4K,Video,1338.63,29,10
SKU00772,Monitor Curvo Samsung,Electronica,11293.02,8,20
SKU00773,Microfono USB Asus,Audio,682.61,20,25
SKU00774,Fuente Poder Gigabyte,Componentes,2430.61,11,15
SKU00775,Bocina Apple
SKU00776,Mouse Canon,Accesorios,346.68,40,20
SKU00777,Mouse Gaming Apple,Accesorios,1619.37,14,5
SKU00778,USB Drive Dell,Almacenamiento,224.11,114,50
SKU00779,Chromebook Apple,Electronica,muchos,13,5
SKU00780,Monitor Gaming TP-Link,Electronica,7142.97,14,50
SKU00781,Touchpad Lenovo,Accesorios,pendiente,34,15
SKU00782,Barra Sonido Acer,Audio
SKU00783,Pantalla Portatil Razer,Electronica,4793.60,1,10
SKU00784,Barra Sonido Seagate,Audio,2071.52,21
SKU00785,Microfono Corsair,Audio,3707.58,0,25
SKU00786,Teclado HP,Accesorios,1338.52,22,10
SKU00787,Monitor Gigabyte,Electronica,9989.50,8,30
SKU00788,Bocina Epson,Audio,1579.80,12..5,20
SKU00789,Teclado Mecanico LG,Accesorios,2450.43,21,10
SKU00790,Docking Station,Cables,3688.11,44,20
SKU00791,Bocina MSI,Audio,1399.39,29,20
SKU00792,Microfono USB WD,Audio,1447.31,84,30
SKU00793,SSD Lenovo,Almacenamiento,#REF!,37,50
SKU00794,Stylus WD,Accesorios,1684.33,20,25
SKU00795,MicroSD Sony,Almacenamiento,150.71,42,20
SKU00796,Pantalla Portatil HyperX,Electronica,7347.74,13,15
SKU00797,Bocina Xiaomi,Audio,750.40,2,10
SKU00798,USB Drive LG,Almacenamiento,315.96,31,
SKU00799,Bocina Bluetooth Epson,Audio,2396.69,2,5
SKU00800,Fuente Poder Asus,Componentes,2294.54,31,25
SKU00801,Bocina Bluetooth Epson,Audio,1038.49,11,10
SKU00802,HDD Externo Asus,Almacenamiento,1579.55,24,20
SKU00803,Microfono Xiaomi,Audio,1659.19,89,50
SKU00804,HDD Externo MSI,Almacenamiento,1893.60,abc,50
SKU00805,Mouse Seagate,Accesorios,285.99,2,10
SKU00806,Monitor WD,Electronica,6698.87,37,25
SKU00807,Mouse Ergonomico Logitech,Accesorios,511.77,30,N/A
SKU00808,MicroSD Apple,Almacenamiento,321.13,2,15
SKU00809,Laptop Anker,Electronica,9591.83,2,5
SKU00810,HDD Kingston,Almacenamiento,1009.39,37,20
SKU00811,Bocina Bluetooth Kingston,Audio,1280.45,22,30
SKU00812,Monitor 4K,Electronica,18249.17,0,15
SKU00813,Microfono USB LG,Audio,1971.93,3,20
SKU00814,Audifonos Sony,Audio,546.60,17,20
SKU00815,Teclado Mecanico Razer,Accesorios,2826.67,6,3,500
SKU00816,Microfono USB MSI,Audio,2278.46,11,25
SKU00817,Mouse Lenovo,Accesorios,299.41,28,25
SKU00818,Monitor Corsair,Electronica,10152.62,74,50
SKU00819,SSD Externo WD,Almacenamiento,4594.37,13,20
SKU00820,Mouse Gaming Canon,Accesorios,608.45,16,20
SKU00821,RAM Anker,Componentes,1835.40,16,25
SKU00822,Touchpad Dell,Accesorios,2130.51,3,5
SKU00823,Barra Sonido Acer,Audio,4938.73,8,5
SKU00824,SSD Xiaomi,Almacenamiento,2528.35,121,50
SKU00825,Monitor Gaming Kingston,Electronica,7551.63,2,10
SKU00826,Ventilador,Componentes,269.31,10,5
SKU00827,Notebook,Electronica,15123.80,23,15
SKU00828,Barra Sonido Apple,Audio,7752.49,13,20
SKU00829,Monitor Curvo Lenovo,Electronica,14912.13,73,50
SKU00830,Bocina Epson,Audio,2257.85,0,5
SKU00831,Mouse Gaming Xiaomi,Accesorios,1175.70,10,30
SKU00832,Barra Sonido SanDisk,Audio,6457.45,11,5
SKU00833,Tarjeta Video Xiaomi,Componentes,27772.47,16,25
SKU00834,NAS Corsair,Almacenamiento,17591.01,12,25
SKU00835,Microfono MSI,Audio,1614.16,6,10
SKU00836,HDD Externo Canon,Almacenamiento,1299.96,62,25
SKU00837,Bocina Bluetooth WD,Audio,1450.98,1,5
SKU00838,Monitor Gaming WD,Electronica,11570.55,0,10
SKU00839,Procesador Anker,Componentes,15034.74,8,10
SKU00840,Monitor Gaming Anker,Electronica,7028.01,30,50
SKU00841,Audifonos Seagate,Audio,514.86,17,25
SKU00842,Teclado Gaming Razer,Accesorios,2901.76,3,30
SKU00843,Bocina Bluetooth Samsung,Audio,2879.38,2,25
SKU00844,Mouse Ergonomico Sony,Accesorios,541.69,14,10
SKU00845,SSD Gigabyte,Almacenamiento,1352.69,2,15
SKU00846,SSD Xiaomi,Almacenamiento,1035.05,49,20
SKU00847,Silla Gaming,Gaming,7331.04,48,50, ,muchos,12..5
SKU00848,RAM Canon,Componentes,1006.40,14,5
SKU00849,MacBook LG,Electronica,45361.17,29,25
SKU00850,HDD Samsung,Almacenamiento,1783.16,7,25
SKU00851,Bocina WD,Audio,654.61,137,50
SKU00852,Stylus Kingston,Accesorios,759.65,28,30
SKU00853,Tarjeta Video Apple,Componentes,6529.43,9,50
SKU00854,Pantalla Portatil Anker,Electronica,2005.62,44,15
SKU00855,Pantalla Portatil Logitech,Electronica,3567.09,13,10
SKU00856,Teclado Gaming HyperX,Accesorios,1519.62,43,15
SKU00857,Barra Sonido Corsair,Audio,6826.97,50,20
SKU00858,Microfono USB Anker,Audio,1835.64,1,20
SKU00859,Mouse Gaming HyperX,Accesorios,743.63,57,20
SKU00860,MicroSD Corsair,Almacenamiento,455.20,63,25
SKU00861,Docking Station,Cables,3733.87,4,25
SKU00862,Bocina LG,Audio,543.57,0,5
SKU00863,NAS BenQ,Almacenamiento,20910.20,15,5
SKU00864,Ultrabook Sony,Electronica,14852.91,N/A,10
SKU00865,Tarjeta Video HP,Componentes,20452.81,21,10
SKU00866,Teclado Apple,Accesorios,1230.51,3,15
SKU00867,Ultrabook Lenovo,Electronica,14532.58,50,20
SKU00868,Pantalla Portatil Epson,Electronica,4858.34,31,15
SKU00869,HDD Externo SanDisk,Almacenamiento,1985.48,3,25
SKU00870,MacBook LG,Electronica,28639.26,60,30
SKU00871,Pantalla Portatil Epson,Electronica,2309.48,6,5
SKU00872,Microfono MSI,Audio,2887.10,41,25
SKU00873,NAS Xiaomi,Almacenamiento,9175.10,#REF!,50
SKU00874,Mouse Lenovo,Accesorios,359.90,53,25
SKU00875,Pantalla Portatil HP,Electronica,1942.40,13,5
SKU00876,Mouse Ergonomico TP-Link,Accesorios,642.68,26,25
SKU00877,Mouse SanDisk,Accesorios,275.77,9,50
SKU00878,Chromebook Lenovo,Electronica,5739.41,18,15,INVALIDO
SKU00879,Ultrabook Anker,Electronica,23123.93,30,50
SKU00880,Teclado Mecanico LG,Accesorios,2431.54,8,???
SKU00881,Monitor Gaming,Electronica,8640.65,17,10
SKU00882,Touchpad Lenovo,Accesorios,1009.11,22,50
SKU00883,RAM Acer,Componentes,2419.56,14,10
SKU00884,Microfono USB Gigabyte,Audio,2300.37,0,15
SKU00885,HDD Externo Sony,Almacenamiento,897.70,19,15
SKU00886,Pantalla Portatil Epson,Electronica,2279.47,62,25
SKU00887,Teclado Gaming Asus,Accesorios,2690.19,28,30
SKU00888,MacBook Razer,Electronica,42505.13,27,15
SKU00889,Microfono USB WD,Audio,2448.28,8,15
SKU00890,Pantalla Portatil Logitech,Electronica,6291.97,32,25
SKU00891,Monitor Curvo Corsair,Electronica,11298.66,23,15
SKU00892,Audifonos Gaming MSI,Audio,1707.02,43,20
SKU00893,HDD Epson,Almacenamiento,1760.23,60,25
SKU00894,Touchpad Kingston,Accesorios,800.03,17,15
SKU00895,Tarjeta Video Corsair,Componentes,13858.86,12,5
SKU00896,Mouse Gaming MSI,Accesorios,844.95,28,10
